main_cate_name,sub_cate_name,ranking,title,ori_price,dis_price,discount_percent
스포츠/자동차,자전거/보드/기타레저,13,[크랭크]CRNK 크랭크 자전거헬멧 자전거용품 모음,59000,59000,0
스포츠/자동차,자전거/보드/기타레저,14,자이로콥 전동/스쿠터/전기,960000,349000,63
스포츠/자동차,자전거/보드/기타레저,15,[큐디스]자전거 핸드폰 거치대 킥보드 바이크  GUB PLUS6,10800,10800,0
스포츠/자동차,자전거/보드/기타레저,16,[삼천리자전거]삼천리스트라타 에이스레이디 24/26인치 여성용자전거,142000,116660,17
패션의류,ALL,21,[크로커다일레이디]샤트렌외 가을 9월 세일 점퍼/블라우스/팬츠+30%쿠폰,79600,23900,69
패션의류,ALL,22,마츠 가을신상 지금딱 간절기 니트가디건/여성/여자,32900,9900,69
패션의류,ALL,23,[게스]30%중복 게스본사 20FW신상/이월 마지막 할인날,95000,29000,69
패션의류,ALL,24,앙투 즉시할인/가을신상+베스트/원피스/블라우스,43000,12900,70
패션의류,브랜드 여성의류,12,[팍티오]팍티오 가을그랜드오픈/이월상품 SALE/빅사이즈/무배,32900,9900,69
패션의류,브랜드 여성의류,13,[랩]LAP 간절기 BEST템~80% 가디건/원피스/티셔츠 외 98종,165300,49600,69
패션의류,브랜드 여성의류,14,샐리 간절기 신상~BEST까지 블라우스/원피스/자켓 外,66300,19900,69
패션의류,브랜드 여성의류,15,[SOUP]SOUP外 백화점 동일 아우터/원피스 코디,136300,40900,69
유아동/출산,ALL,12,[젤리스푼]아동복/여아의류/실내복/아동잠옷/여아옷/상하복,33000,9900,70
유아동/출산,ALL,13,[삠뽀요]가을오픈특가 12%중복쿠폰 가디건/상하복/원피스,33000,9900,70
유아동/출산,ALL,14,[팬콧키즈]30%쿠폰 팬콧키즈 맨투맨/셋업/실내복/레깅스,46300,13900,69
스포츠/자동차,ALL,19,[휠라]휠라바리케이드엑스티 97 로우 1BM00838013,39000,39000,0
스포츠/자동차,ALL,20,[웨스트우드]웨스트우드 FW 경량/다운/패딩점퍼 세일전,229000,69900,69
스포츠/자동차,ALL,21,[밀레]밀레 간절기 트레이닝 세트 外 의류 특가모음,60000,19000,68
스포츠/자동차,ALL,22,[휠라]크리에이터 바이 트리게이트 1RM01144001,39000,39000,0
스포츠/자동차,ALL,23,[휠라]휠라바리케이드엑스티 97 테이피테잎 1BM00839013,39000,39000,0
ALL,ALL,31,[오뗄]10+10+10개 입소문난 추억의 카스테라 핫도그/치킨,27800,13900,50
ALL,ALL,32,[미스타셰프]미스타셰프 부대찌개 600g 4팩/간편식/찌개/증정,21800,10900,50
ALL,ALL,33,[삼양]삼양 육개장 86g x 24 개,18900,14900,21
ALL,ALL,34,[예쎄][예쎄]비비에 셋업2종(자켓+팬츠),49000,49000,0
ALL,ALL,35,[디즈니]미키마우스 에코백/볼캡/클러치/지갑/백팩 ~89%,33000,9900,70
유아동/출산,홈플러스 베이비,1,홈플러스시그니처_물티슈_100매,1000,1000,0
패션의류,언더웨어,5,[이너리즘]1+1 오픈백 노와이어 스포츠브라탑 2장/노라인팬티,6900,6900,0
패션의류,언더웨어,6,[아디다스]아디다스 남성 드로즈 1/3종 9900~,36300,10900,69
패션의류,언더웨어,7,[휠라언더웨어]남성 드로즈 3매입 멜란지밴드 FI4DRC6410M,29000,29000,0
패션의류,언더웨어,8,[휠라언더웨어]남성 드로즈 3매입 화이트밴드 FI4DRC6412M,29000,29000,0
유아동/출산,임부복/용품,1,[마더스베이비]원터치 텐셀 도트 수유캐미솔 _MB99ZAC01,32000,31040,3
패션의류,남성의류,5,[게스]30%중복 게스본사 20FW신상/이월 마지막 할인날,95000,29000,69
패션의류,남성의류,6,[레노마][레노마(남성)] 20춘/추 인생수트 차콜그레이 스트레치 수트3종 RMCISJ42AJS,158000,109020,31
패션의류,남성의류,7,인디안外 가을OPEN 추석맞이 인기상품 + 최고30,97000,29100,70
패션의류,남성의류,8,[앤듀][앤듀] 남성)캐시미어 블랜디드 세미오버 핸드메이드 싱글코트O194CT100P,99000,67320,32
패션의류,남성의류,9,남녀공용 스몰로고 베이직 맨투맨 (UO)/ 타미힐피거.,35900,35900,0
유아동/출산,유아동신발 ,2,[휠라키즈]휠라꾸미 라이트 PT (3RM01298_154),53100,53100,0
유아동/출산,유아동신발 ,3,[휠라키즈]휠라꾸미 라이트 PT (3RM01298_112),53100,53100,0
유아동/출산,유아동신발 ,4,[제이스맘](가을신상 입고) 여아구두 공주구두 로퍼 아동화 유아,29000,8900,69
유아동/출산,유아동신발 ,5,[휠라키즈]휠라꾸미 (3RM01156_125),44100,44100,0
유아동/출산,유아동의류,2,쁘띠뮤/12%중복쿠폰+가을상하복 원피스7900원,26300,7900,69
유아동/출산,유아동의류,3,[팬콧키즈]30%중복 1+1 긴팔티 상하복 바지 의류 트레이닝복,66200,19900,69
유아동/출산,유아동의류,4,[Organicmam]오가닉맘 가을신상/이월상품 BEST 택1,61000,18300,70
유아동/출산,신생아의류/잡화,2,[이야이야오]구스 트럼펫 라이트 베스트(PINK/NAVY/BEIGE)_78L7513,23900,23190,2
유아동/출산,신생아의류/잡화,3,[에뜨와]에뜨와 가을 봉봉CDG(BEIGE)_07L12140421,99000,29700,70
유아동/출산,신생아의류/잡화,4,[이야이야오]진짜토마토 실내조끼(RED/YELLOW/BLUE)_78M751301,49700,14910,70
유아동/출산,물티슈,2,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형,29900,14900,50
유아동/출산,물티슈,3,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩,29900,13900,53
유아동/출산,물티슈,4,[베베숲]베베숲 시그니처 그린 70매 캡 10팩,15500,15270,1
유아동/출산,물티슈,5,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,27500,13110,52
유아동/출산,분유/이유식,2,[베비언스]킨더밀쉬 1단계 200ml 24입,30900,30900,0
유아동/출산,분유/이유식,3,[베비언스]베비언스 킨더밀쉬 2단계 200ml 24입,27900,27900,0
유아동/출산,분유/이유식,4,[앱솔루트명작](이중포장)매일 앱솔루트 명작 800g 3캔 1~4단계,48000,48000,0
유아동/출산,기저귀,2,[나비잠]나비잠 기저귀 4팩 모음 / 부드러운 아기 기저귀,31800,30210,5
유아동/출산,기저귀,3,[네이쳐러브메레]밴드/팬티기저귀 전라인 8팩 10%할인+사은품+무배,43200,38880,10
유아동/출산,기저귀,4,[슈퍼대디]프리미엄 미피 매직드라이 팬티/밴드기저귀/매직슬림,59900,59900,0
여행,국내여행,10,"|경남 리조트| 사천 아르떼 리조트 (사천,남해)",129000,129000,0
여행,국내여행,11,|제주 호텔| 메리어트관 제주신화월드 호텔앤리조트 (서귀포시),127490,127490,0
여행,국내여행,12,삼척쏠비치호텔앤리조트(강원도/삼척/호텔예약),135000,135000,0
여행,국내여행,13,|강원 호텔| 평창 라마다호텔&스위트 바이 윈덤 (평창),75000,75000,0
도서/음반,ALL,8,씨투엠에듀 하루 10분 서술형 문장제 학습지 씨투엠 수학독해 S/P/A/B/C/D단계 세트 선택구매(전4권),30000,27000,10
도서/음반,ALL,9,연상법으로 암기하는 재미있는 경선식 영단어 교재+강좌 초등34/56/중등 학년 선택구매,148000,68900,53
도서/음반,ALL,10,시공주니어-코드네임 세트 (전7권),84000,79800,5
도서/음반,ALL,11,who 세계 위인 양장본,12800,4910,61
도서/음반,ALL,12,(최신간포함)요시타케 신스케 도서 베스트 모음전 전15종,177800,160020,10
스포츠/자동차,자동차용품,8,[훠링]5in1 차량용 블루투스 핸즈프리 무선카팩/ 차량용품,23800,19800,16
스포츠/자동차,자동차용품,9,[크러시온]KC인증제품 크러시온코일매트 코일카매트 자동차매트,26000,23510,9
스포츠/자동차,자동차용품,10,페브리즈 차량용 방향제 2.2ml 3개 다우니향기 b,21900,11750,46
스포츠/자동차,등산/아웃도어,9,[밀레]밀레 간절기 트레이닝 세트 外 의류 특가모음,60000,19000,68
스포츠/자동차,등산/아웃도어,10,[네파](대구신세계)네파 남성/여성 보레 바람막이자켓 7F50602/7F60602,59000,43070,27
스포츠/자동차,구기/라켓,15,[요넥스]요넥스 AC-102EX 30회 대용량 배드민턴그립,45000,43550,3
스포츠/자동차,구기/라켓,16,(현대Hmall)미즈노 모렐리아 네오 3 프로 AS(P1GD208464),142000,115020,19
스포츠/자동차,캠핑/낚시,9,3WAY 올인원 OL (M) (KGG-0904PM) - 버너/구이바다/전골팬/ 코베아,111000,104340,6
스포츠/자동차,캠핑/낚시,10,[밴프]릴렉스체어 접이식 캠핑의자 야외 낚시 침대의자,46000,41400,10
스포츠/자동차,캠핑/낚시,11,[카르닉]랜턴스탠드 랜턴걸이 캠핑용품 투웨이 랜턴스탠드(4단),24900,19920,20
스포츠/자동차,캠핑/낚시,12,[로티캠프]원터치 사각 텐트 4인용 캠핑 용품 낚시 그늘막,84900,78110,7
식품,ALL,9,오징어 포항 구룡포 반건조 오징어 5마리(250g내외),13900,13900,0
식품,ALL,10,[오뗄]10+10+10개 입소문난 추억의 카스테라 핫도그/치킨,27800,13900,50
식품,ALL,11,[스파클]스파클생수 2L 30병,27800,14900,46
식품,ALL,12,소갈비살 200g(1+1+1+1)총4팩/2세트구매시다짐육증정,22900,22900,0
스포츠/자동차,골프,15,[아디다스]M MHS 워드 크루스웨트 GE0361 GE0362 GE0363,47400,37920,20
스포츠/자동차,골프,16,토탈70개 트루비스 볼빅 비비드선택가능 로스트볼,20000,20000,0
스포츠/자동차,골프,17,[헤지스골프]WPTS9B014G2 19SS 그레이 컬러배색 반팔카라티셔츠,42480,42480,0
스포츠/자동차,휘트니스/수영,18,철봉 도어짐 문틀철봉 치닝디핑 가정용철봉 턱걸이,13900,13900,0
스포츠/자동차,휘트니스/수영,19,2통이벤트공지참고니트로웨이/단백질헬스보충제쉐이크,52900,52900,0
스포츠/자동차,휘트니스/수영,20,[비핏]훌라후프 뱃살자극 에코폼돌기 지압효과 다이어트추천,66200,19900,69
스포츠/자동차,스포츠의류/운동화,17,[휠라]클래식보더 OG 1XM01011147,39000,39000,0
스포츠/자동차,스포츠의류/운동화,18,[휠라]웨이블렛 1RM01263100,49000,49000,0
여행,ALL,14,"|강원 호텔| 강릉 세인트존스호텔 (경포대,사천,주문진,정동진)",88000,88000,0
여행,ALL,15,"|강원 리조트| 쏠비치 양양 호텔 (속초,양양,고성)",122000,122000,0
여행,ALL,16,|제주 호텔| 제주 부영호텔&리조트 (서귀포시),88000,88000,0
스포츠/자동차,자전거/보드/기타레저,17,[지요]지요 2020년형 GF-55EGTB 최신업그레이드 자전거펌프,25800,25060,2
스포츠/자동차,자전거/보드/기타레저,18,삼천리 자전거펌프 자전거바람 발펌프 자전거용품,7000,6690,4
스포츠/자동차,자전거/보드/기타레저,19,[에이유테크]AU테크 안전배송_AU테크 에코로 S50 36V 전동스쿠터,1330000,399000,70
스포츠/자동차,자전거/보드/기타레저,20,마이크로킥보드_미니 투고 디럭스 LED,208000,187200,10
패션의류,ALL,25,시크루즈/FW/원피스/가디건/SET아이템/빅사이즈,43000,12900,70
패션의류,ALL,26,루즈델리 가을신상 빅사이즈/롱원피스/자켓/티셔츠,39600,11900,69
패션의류,ALL,27,즉시10% 투투 NEW가을 슬랙스/청바지/배기 5XL,33000,9900,70
패션의류,ALL,28,티메이 가을신상 상하세트 트레이닝세트 원피스,35900,10900,69
패션의류,브랜드 여성의류,16,[나인스텝]간절기오픈+중복30%쿠폰~원피스/블라우스外,66000,19800,70
패션의류,브랜드 여성의류,17,[씨](22%) 씨/비키 외 역시즌 가을 아우터/여름 최종세일,161200,49000,69
패션의류,브랜드 여성의류,18,[크로커다일레이디]샤트렌 外 MD추천 2020 가을 신상 OPEN 100종 택1,43000,12900,70
유아동/출산,ALL,15,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩,29900,13900,53
유아동/출산,ALL,16,2020 히얼아이엠 킨더후리스 가을 겨울점퍼 패밀리룩,20800,20800,0
스포츠/자동차,ALL,24,[소낙스]LITTLE TREES 리틀트리 종이방향제 24종 10개묶음,17800,8900,50
스포츠/자동차,ALL,25,[네파](대구신세계)네파 남성/여성 보레 바람막이자켓 7F50602/7F60602,59000,43070,27
스포츠/자동차,ALL,26,[휠라]휠라바리케이드엑스티 97 로우 1BM00838100,39000,39000,0
스포츠/자동차,ALL,27,(1+1) 밸런스휴 요가링 필라테스 바른자세,29000,8900,69
ALL,ALL,36,[시크릿데이](2+2팩) NO SAP 코튼 생리대/오버나이트/팬티라이너,17900,7900,55
ALL,ALL,37,업계를 리드하는 기업 3SK택배박스,31500,28600,9
ALL,ALL,38,[메디플라워]에트투스 아르간/바오밥 트리트먼트 헤어팩 1000ml,25900,7900,69
ALL,ALL,39,[휠라]휠라바리케이드엑스티 97 테이피테잎 1BM00839013,39000,39000,0
ALL,ALL,40,[왕특대] 이동삼 안동 간고등어 140g 18팩,40900,37860,7
유아동/출산,홈플러스 베이비,2,홈플러스시그니처_물티슈_100매x20입,18900,18900,0
유아동/출산,홈플러스 베이비,3,(1+1)유한킴벌리_크리넥스수앤수코튼클린베이직 캡형 _64매x6입,11900,11840,0
유아동/출산,홈플러스 베이비,4,[깨끗한나라](1+1)깨끗한나라_페퍼민트물티슈 리필 _70매x8입,18900,18900,0
패션의류,언더웨어,9,[이너리즘]1+1 노와이어 심리스 라이트 스포츠브라탑/노라인팬티,23000,6900,70
패션의류,언더웨어,10,글램공감/브라1+팬티2/속옷세트/A~D컵/빅사이즈,33000,9900,70
패션의류,언더웨어,11,[이너리즘]심리스 스포츠 브라탑 4종기획세트/노라인팬티 5종,12400,12400,0
화장품/헤어,제모/데오드란트/슬리밍,1,[토소웅]1+1 프레쉬 제모크림/비키니라인+겨드랑이+다리털제모,15900,15900,0
유아동/출산,임부복/용품,2,[마더스베이비]원터치텐셀도트수유캐미솔팬티세트 MB99RAZ03,35000,33950,3
유아동/출산,임부복/용품,3,[마더스베이비]텐셀 임산부 내의 _MB99RBA01,25000,24300,2
유아동/출산,임부복/용품,4,[마더스베이비]V랩 코튼 수유브라 _MB99ZAB02,15000,15000,0
유아동/출산,임부복/용품,5,[마더스베이비]임산부 골반팬티 3종세트 _MB99ZAA09,19000,18430,3
패션의류,남성의류,10,[디키즈]30%추가쿠폰 디키즈 20FW 그랜드세일+여름 클리어런스,53000,15900,70
패션의류,남성의류,11,3+1 집콕필수템 남녀 편한 밴딩팬츠/슬랙스 1+1특가,19600,5900,69
패션의류,남성의류,12,[지오다노]지오다노 패션세일 슬랙스/티셔츠/스웨터 外 ~70%OFF,90000,27000,70
패션의류,남성의류,13,[행텐]행텐X행텐틴즈 가을신상 베스트 맨투맨/셔츠/데님 外,66300,19900,69
패션의류,남성의류,14,[핫코드]가을신상 남자청바지/빅사이즈/면바지/일자/스판/행사,46300,13900,69
화장품/헤어,샴푸/헤어에센스/스타일링,1,[닥터방기원]랩 탈모샴푸 1Lx3통+랩토닉 150ml+사은품 / 대용량샴푸,27900,27900,0
생활/주방/건강,렌탈 서비스,1,[LG전자]정수기/공기청정기/건조기렌탈 최대 30만 + 10개월무료,0,0,0
생활/주방/건강,홈플러스 리빙,1,(1+1)모나리자_나무이야기데코화장지 3겹 _27Mx30R,18900,18810,0
생활/주방/건강,건강/의료용품,1,코에픽 코비염치료 가정용 광선 조사 의료기기,159000,159000,0
생활/주방/건강,공구설비/자재,1,국산 케어유2 비접촉 체온측정기,57000,57000,0
유아동/출산,유아동신발 ,6,블프특가올드솔(Oldsoles) 걸음마신발 디자이너신발,42600,42600,0
유아동/출산,유아동신발 ,7,[카파키즈]카파키즈 신상 아동화/운동화VC/슬립온/EVA샌들,40000,20000,50
유아동/출산,유아동신발 ,8,[휠라키즈]휠라꾸미 라이트 PT (3RM01298_125),53100,53100,0
유아동/출산,유아동신발 ,9,[뉴발란스](신세계센텀점)2020 뉴발란스 키즈   아동운동화 878(130~220size)   패밀리슈즈 -  nbpvaf714esc,59000,59000,0
유아동/출산,유아동의류,5,[아이더키즈](신세계하남점)아이더키즈 아동 롱패딩 2종 할인전(JMF18501 JMW18513),89000,89000,0
유아동/출산,유아동의류,6,국산 가을 유아.아동.주니어 내의/내복/실내복/잠옷,26000,7900,69
유아동/출산,유아동의류,7,[젤리스푼]아동복/여아의류/실내복/아동잠옷/여아옷/상하복,33000,9900,70
유아동/출산,신생아의류/잡화,5,2020 히얼아이엠 킨더후리스 베이비슈트 아기우주복,32000,32000,0
유아동/출산,신생아의류/잡화,6,[스와들업][스와들업]공식수입 오리지널 - 신생아속싸개/기적의속싸개/출산,64000,39900,37
유아동/출산,물티슈,6,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX),35900,16900,52
유아동/출산,물티슈,7,[베베숲]베베숲 시그니처 그린 70매 캡 20팩,29900,29460,1
유아동/출산,분유/이유식,5,[힙]힙분유 바이오 콤비오틱 무전분2단계 600g 8통,164900,164900,0
유아동/출산,분유/이유식,6,[퓨어잇]동결건조 과일칩 8봉 골라담기,22300,22080,0
유아동/출산,분유/이유식,7,[모윰] 실리콘 초강력 흡착식판 + 간식 접시(뚜껑 겸용) 2종 세트-컬러선택,31900,30310,4
유아동/출산,분유/이유식,8,[루솔]루솔 프리미엄 반찬 스파게티 14+2팩 무료배송,57400,51660,10
유아동/출산,기저귀,5,[하기스매직팬티]하기스매직팬티 뉴컴포트 5단계 공용 70P X 1BOX,55900,34900,37
